#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">鉄道</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">てつどう</span><span style=""opacity:.68"">THIẾT ĐẠO</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">鉄道</span></b><br>đường sắt</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 鉄道を利用する：sử dụng đường sắt</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">通勤に鉄道を利用しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">つうきんにてつどうをりようしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đi làm bằng đường sắt.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">グリーン車</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">グリーンしゃ</span><span style=""opacity:.68"">XA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">グリーン車</span></b><br>toa Green, hạng ghế cao cấp hơn toa thường ở Nhật</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. グリーン車に乗る：đi toa Green</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">今回はグリーン車に乗ります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こんかいはグリーンしゃにのります。</div></details><div style=""font-size:17px;margin-top:4px"">Lần này tôi đi toa Green.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">販売</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">はんばい</span><span style=""opacity:.68"">PHIẾN MẠI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">販売</span></b><br>việc bán hàng</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">販売する</span></b><br>bán hàng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 場所でNを販売する：bán N ở đâu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">車内で飲み物を販売しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しゃないでのみものをはんばいしています。</div></details><div style=""font-size:17px;margin-top:4px"">Trên tàu có bán đồ uống.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">停車</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ていしゃ</span><span style=""opacity:.68"">ĐÌNH XA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">停車</span></b><br>việc xe/tàu dừng</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">停車する</span></b><br>dừng xe/tàu</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 駅に停車する：dừng ở ga</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この列車は次の駅に停車します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このれっしゃはつぎのえきにていしゃします。</div></details><div style=""font-size:17px;margin-top:4px"">Tàu này dừng ở ga tiếp theo.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 時間＋停車する：dừng trong…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ここで五分間停車します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ここでごふんかんていしゃします。</div></details><div style=""font-size:17px;margin-top:4px"">Tàu dừng ở đây năm phút.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">時刻</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">じこく</span><span style=""opacity:.68"">THỜI KHẮC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">時刻</span></b><br>giờ, thời điểm chính xác</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 発車時刻：giờ khởi hành</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">列車の発車時刻を確認します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">れっしゃのはっしゃじこくをかくにんします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi kiểm tra giờ tàu khởi hành.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">禁煙</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きんえん</span><span style=""opacity:.68"">CẤM YÊN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">禁煙</span></b><br>việc cấm hút thuốc, việc bỏ hút thuốc</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">禁煙する</span></b><br>bỏ/ngừng hút thuốc</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 禁煙する：bỏ hút thuốc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">父は去年から禁煙しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ちちはきょねんからきんえんしています。</div></details><div style=""font-size:17px;margin-top:4px"">Bố tôi bỏ hút thuốc từ năm ngoái.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 場所は禁煙です：nơi đó cấm hút thuốc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">車内は禁煙です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しゃないはきんえんです。</div></details><div style=""font-size:17px;margin-top:4px"">Trong tàu cấm hút thuốc.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Phân biệt nghĩa trạng thái nơi chốn và hành động bỏ thuốc.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">デッキ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">デッキ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">デッキ</span></b><br>khoang cửa/đầu toa tàu; boong tàu thủy</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. デッキで＋V：làm ở khoang cửa toa</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">通話はデッキでお願いします。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">つうわはデッキでおねがいします。</div></details><div style=""font-size:17px;margin-top:4px"">Xin gọi điện ở khoang cửa toa.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Trong bài về đường sắt, không dịch là boong tàu thủy.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">通話</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">つうわ</span><span style=""opacity:.68"">THÔNG THOẠI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">通話</span></b><br>cuộc nói chuyện qua điện thoại</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">通話する</span></b><br>nói chuyện điện thoại</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人と通話する：gọi điện nói chuyện với ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">家族と通話しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かぞくとつうわしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đang nói chuyện điện thoại với gia đình.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">なお</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">なお</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Liên từ] <span lang=""ja"">なお</span></b><br>ngoài ra, xin nói thêm; vẫn còn</div><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">なお</span></b><br>ngoài ra, xin nói thêm; vẫn còn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. なお、～：xin bổ sung rằng…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">なお、車内は禁煙です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">なお、しゃないはきんえんです。</div></details><div style=""font-size:17px;margin-top:4px"">Ngoài ra, trong tàu cấm hút thuốc.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 今もなお：đến nay vẫn…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">今もなお、この歌は人気があります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いまもなお、このうたはにんきがあります。</div></details><div style=""font-size:17px;margin-top:4px"">Đến nay bài hát này vẫn được yêu thích.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">満席</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">まんせき</span><span style=""opacity:.68"">MÃN TỊCH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">満席</span></b><br>kín chỗ, hết ghế trống</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 満席になる：kín chỗ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">週末の列車は満席になりました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しゅうまつのれっしゃはまんせきになりました。</div></details><div style=""font-size:17px;margin-top:4px"">Chuyến tàu cuối tuần đã kín chỗ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">いたす</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">いたす</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">いたす</span></b><br>làm (cách nói khiêm nhường/lịch sự của する)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nいたします：xin làm…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">私がご案内いたします。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">わたしがごあんないいたします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi xin hướng dẫn quý khách.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. お／ご＋danh từ hành động＋いたします</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">よろしくお願いいたします。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">よろしくおねがいいたします。</div></details><div style=""font-size:17px;margin-top:4px"">Rất mong được anh/chị giúp đỡ.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không thêm いたす tùy tiện vào mọi danh từ; học các cụm thông dụng.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">あらかじめ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">あらかじめ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">あらかじめ</span></b><br>trước, sẵn từ trước</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. あらかじめ＋V：làm trước</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">あらかじめ切符を買っておきます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あらかじめきっぷをかっておきます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi mua vé sẵn từ trước.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">了承</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">りょうしょう</span><span style=""opacity:.68"">LIỄU THỪA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">了承</span></b><br>sự hiểu và chấp thuận</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">了承する</span></b><br>hiểu, chấp thuận</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを了承する：chấp thuận N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">変更を了承しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">へんこうをりょうしょうしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã chấp thuận thay đổi.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. ご了承ください：mong thông cảm/chấp thuận</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">時間が変わる場合がありますので、ご了承ください。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じかんがかわるばあいがありますので、ごりょうしょうください。</div></details><div style=""font-size:17px;margin-top:4px"">Giờ có thể thay đổi, mong quý khách thông cảm.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">心より</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">こころより</span><span style=""opacity:.68"">TÂM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Cụm] <span lang=""ja"">心より</span></b><br>từ tận đáy lòng, chân thành (trang trọng)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 心より＋lời cảm ơn/mong chờ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">心よりお礼を申し上げます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こころよりおれいをもうしあげます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi xin chân thành cảm ơn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">車両</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">しゃりょう</span><span style=""opacity:.68"">XA LƯỠNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">車両</span></b><br>toa xe, phương tiện đường bộ/đường sắt</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 前の車両：toa phía trước</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">前の車両に移動してください。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">まえのしゃりょうにいどうしてください。</div></details><div style=""font-size:17px;margin-top:4px"">Xin di chuyển sang toa phía trước.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">内回り</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">うちまわり</span><span style=""opacity:.68"">NỘI HỒI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">内回り</span></b><br>chiều vòng trong của tuyến vòng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 内回りの電車：tàu chiều vòng trong</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">内回りの電車に乗ります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">うちまわりのでんしゃにのります。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đi tàu chiều vòng trong.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Phân biệt 外回り（そとまわり）; tra sơ đồ tuyến để xác định hướng.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
