#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">埋め立てる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">うめたてる</span><span style=""opacity:.68"">MAI LẬP</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">埋め立てる</span></b><br>san lấp (biển, đầm…) để tạo đất</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 海を埋め立てる：lấp biển</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">海を埋め立てて空港を造りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">うみをうめたててくうこうをつくりました。</div></details><div style=""font-size:17px;margin-top:4px"">Người ta lấp biển để xây sân bay.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">浜</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">はま</span><span style=""opacity:.68"">BANH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">浜</span></b><br>bờ biển, bãi biển</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 浜に出る：ra bãi biển</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">朝早く浜に出ました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あさはやくはまにでました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi ra bãi biển từ sáng sớm.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">地名</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ちめい</span><span style=""opacity:.68"">ĐỊA DANH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">地名</span></b><br>tên địa điểm, địa danh</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 地名の由来：nguồn gốc địa danh</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この地名の由来を調べます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このちめいのゆらいをしらべます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tìm hiểu nguồn gốc địa danh này.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">風景</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ふうけい</span><span style=""opacity:.68"">PHONG CẢNH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">風景</span></b><br>phong cảnh</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 風景を楽しむ：thưởng ngoạn phong cảnh</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">窓から田舎の風景を楽しみます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">まどからいなかのふうけいをたのしみます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi ngắm phong cảnh đồng quê qua cửa sổ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">まとまる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">まとまる</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">まとまる</span></b><br>được tập hợp; đi đến thống nhất; hoàn chỉnh</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 意見がまとまる：ý kiến thống nhất</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">話し合って、意見がまとまりました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">はなしあって、いけんがまとまりました。</div></details><div style=""font-size:17px;margin-top:4px"">Sau khi thảo luận, mọi người đã thống nhất ý kiến.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 一つにまとまる：tập hợp thành một</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">説明が一つの表にまとまっています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">せつめいがひとつのひょうにまとまっています。</div></details><div style=""font-size:17px;margin-top:4px"">Phần giải thích được tổng hợp trong một bảng.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không dịch chung là “lắng/đọng”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">地方</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ちほう</span><span style=""opacity:.68"">ĐỊA PHƯƠNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">地方</span></b><br>vùng, miền; địa phương ngoài đô thị lớn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. N地方：vùng N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">東北地方へ旅行します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">とうほくちほうへりょこうします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đi du lịch vùng Tohoku.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">名産品</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">めいさんひん</span><span style=""opacity:.68"">DANH SẢN PHẨM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">名産品</span></b><br>sản phẩm nổi tiếng của địa phương</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nの名産品：sản phẩm nổi tiếng của N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この町の名産品はお茶です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このまちのめいさんひんはおちゃです。</div></details><div style=""font-size:17px;margin-top:4px"">Sản phẩm nổi tiếng của thị trấn này là trà.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">にぎわう</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">にぎわう</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">にぎわう</span></b><br>đông đúc, nhộn nhịp</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人でにぎわう：nhộn nhịp với nhiều người</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">市場は観光客でにぎわっています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いちばはかんこうきゃくでにぎわっています。</div></details><div style=""font-size:17px;margin-top:4px"">Khu chợ nhộn nhịp khách du lịch.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">一生</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">いっしょう</span><span style=""opacity:.68"">NHẤT SINH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">一生</span></b><br>cả đời, suốt đời</div><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">一生</span></b><br>cả đời, suốt đời</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 一生忘れない：suốt đời không quên</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この経験は一生忘れません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このけいけんはいっしょうわすれません。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi sẽ không quên trải nghiệm này suốt đời.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">頑固</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">がんこ</span><span style=""opacity:.68"">NGOAN CỐ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">頑固（な）</span></b><br>bướng bỉnh, cứng đầu</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 頑固な＋人：người bướng bỉnh</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">祖父は少し頑固な人です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そふはすこしがんこなひとです。</div></details><div style=""font-size:17px;margin-top:4px"">Ông tôi hơi cứng đầu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">職人</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">しょくにん</span><span style=""opacity:.68"">CHỨC NHÂN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">職人</span></b><br>thợ thủ công có tay nghề</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 職人が作る：thợ thủ công làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">これは職人が手で作った物です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">これはしょくにんがてでつくったものです。</div></details><div style=""font-size:17px;margin-top:4px"">Đây là đồ do thợ thủ công làm bằng tay.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">海洋</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かいよう</span><span style=""opacity:.68"">HẢI DƯƠNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">海洋</span></b><br>biển và đại dương</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 海洋生物：sinh vật biển</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">海洋生物について勉強しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かいようせいぶつについてべんきょうしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đang học về sinh vật biển.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">生物</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">せいぶつ</span><span style=""opacity:.68"">SINH VẬT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">生物</span></b><br>sinh vật</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 生物を観察する：quan sát sinh vật</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">池の生物を観察します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いけのせいぶつをかんさつします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi quan sát sinh vật trong ao.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Ở đây đọc せいぶつ; không phải なまもの “đồ tươi sống”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">化石</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かせき</span><span style=""opacity:.68"">HÓA THẠCH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">化石</span></b><br>hóa thạch</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 化石が見つかる：tìm thấy hóa thạch</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ここで魚の化石が見つかりました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ここでさかなのかせきがみつかりました。</div></details><div style=""font-size:17px;margin-top:4px"">Hóa thạch cá được tìm thấy ở đây.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">辺り</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">あたり</span><span style=""opacity:.68"">BIÊN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">辺り</span></b><br>khu vực xung quanh, gần…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. この辺り：quanh đây</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この辺りに銀行はありますか。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このあたりにぎんこうはありますか。</div></details><div style=""font-size:17px;margin-top:4px"">Quanh đây có ngân hàng không?</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">産業</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">さんぎょう</span><span style=""opacity:.68"">SẢN NGHIỆP</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">産業</span></b><br>ngành sản xuất, ngành kinh tế</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 産業が発展する：ngành kinh tế phát triển</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この地域では観光産業が発展しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このちいきではかんこうさんぎょうがはってんしています。</div></details><div style=""font-size:17px;margin-top:4px"">Ngành du lịch đang phát triển ở khu vực này.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Bản gốc ghi nhầm “gần/vùng lân cận”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">盛ん</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">さかん</span><span style=""opacity:.68"">THỊNH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">盛ん（な）</span></b><br>phát triển mạnh, sôi nổi, thịnh hành</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nが盛んだ：N phát triển mạnh</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この町はスポーツが盛んです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このまちはスポーツがさかんです。</div></details><div style=""font-size:17px;margin-top:4px"">Hoạt động thể thao ở thị trấn này rất sôi nổi.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 盛んに＋V：tích cực, sôi nổi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">学生たちが盛んに質問しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">がくせいたちがさかんにしつもんしています。</div></details><div style=""font-size:17px;margin-top:4px"">Các sinh viên đang tích cực đặt câu hỏi.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">企業</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きぎょう</span><span style=""opacity:.68"">XÍ NGHIỆP</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">企業</span></b><br>doanh nghiệp, công ty</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 企業に就職する：vào làm ở doanh nghiệp</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">日本の企業に就職しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">にほんのきぎょうにしゅうしょくしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã vào làm tại một doanh nghiệp Nhật.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
