#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">中古品</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ちゅうこひん</span><span style=""opacity:.68"">TRUNG CỔ PHẨM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">中古品</span></b><br>đồ đã qua sử dụng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 中古品を買う：mua đồ cũ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この店では中古品を売っています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このみせではちゅうこひんをうっています。</div></details><div style=""font-size:17px;margin-top:4px"">Cửa hàng này bán đồ đã qua sử dụng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">介助犬</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かいじょけん</span><span style=""opacity:.68"">GIỚI TRỢ KHUYỂN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">介助犬</span></b><br>chó hỗ trợ người khuyết tật vận động</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 介助犬を育てる：huấn luyện/nuôi chó hỗ trợ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">介助犬を育てる活動を応援しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かいじょけんをそだてるかつどうをおうえんしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi ủng hộ hoạt động nuôi dạy chó hỗ trợ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">育成</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">いくせい</span><span style=""opacity:.68"">DỤC THÀNH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">育成</span></b><br>sự nuôi dưỡng, đào tạo</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">育成する</span></b><br>nuôi dưỡng, đào tạo</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人／動物を育成する：đào tạo người/nuôi dạy động vật</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この団体は介助犬を育成しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このだんたいはかいじょけんをいくせいしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tổ chức này nuôi dạy chó hỗ trợ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">寄付</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きふ</span><span style=""opacity:.68"">KÝ PHÓ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">寄付</span></b><br>sự quyên góp</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">寄付する</span></b><br>quyên góp, ủng hộ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 団体にお金を寄付する：quyên góp tiền cho tổ chức</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">病院にお金を寄付しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">びょういんにおかねをきふしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi quyên góp tiền cho bệnh viện.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">～金</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">～きん</span><span style=""opacity:.68"">KIM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～金</span></b><br>khoản tiền…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 寄付金を集める：quyên góp tiền ủng hộ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">学校で寄付金を集めています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">がっこうできふきんをあつめています。</div></details><div style=""font-size:17px;margin-top:4px"">Trường đang quyên góp tiền ủng hộ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">受ける（誘いを受ける）</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">うける（さそいをうける）</span><span style=""opacity:.68"">THỤ（DỤ）</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">受ける（誘いを受ける）</span></b><br>nhận (lời mời, lời đề nghị)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人から誘いを受ける：nhận lời mời từ ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">友人から旅行の誘いを受けました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ゆうじんからりょこうのさそいをうけました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi nhận được lời mời đi du lịch từ bạn.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Giữ ngữ cảnh để phân biệt thẻ 受ける ở bài 8; lời mời được nhận chưa nhất thiết đã được chấp nhận.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">売り上げ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">うりあげ</span><span style=""opacity:.68"">MẠI THƯỢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">売り上げ</span></b><br>doanh thu, số tiền bán hàng thu được</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 売り上げが増える：doanh thu tăng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">今月は売り上げが増えました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こんげつはうりあげがふえました。</div></details><div style=""font-size:17px;margin-top:4px"">Doanh thu tháng này đã tăng.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Cũng viết 売上げ／売上.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">一部</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">いちぶ</span><span style=""opacity:.68"">NHẤT BỘ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">一部</span></b><br>một phần</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nの一部：một phần của N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">売り上げの一部を寄付します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">うりあげのいちぶをきふします。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi quyên góp một phần doanh thu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">今ごろ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">いまごろ</span><span style=""opacity:.68"">KIM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">今ごろ</span></b><br>tầm giờ này; giờ này rồi</div><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">今ごろ</span></b><br>tầm giờ này; giờ này rồi</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 今ごろは：tầm giờ này thì…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">母は今ごろ家にいると思います。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ははいまごろいえにいるとおもいます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi nghĩ tầm giờ này mẹ đang ở nhà.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">点</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">てん</span><span style=""opacity:.68"">ĐIỂM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">点</span></b><br>điểm; khía cạnh, mặt</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ～という点：khía cạnh rằng…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">便利だという点が気に入りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">べんりだというてんがきにいりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi thích ở điểm nó tiện lợi.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 点を取る：đạt điểm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">テストでいい点を取りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">テストでいいてんをとりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi được điểm tốt trong bài kiểm tra.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">たまたま</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">たまたま</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">たまたま</span></b><br>tình cờ, ngẫu nhiên</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. たまたま＋V：tình cờ làm/gặp…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">駅でたまたま友人に会いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えきでたまたまゆうじんにあいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tình cờ gặp bạn ở ga.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không phải “thỉnh thoảng” (時々).</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">団体</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">だんたい</span><span style=""opacity:.68"">ĐOÀN THỂ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">団体</span></b><br>đoàn thể, tổ chức, nhóm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 団体に参加する：tham gia tổ chức</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ボランティア団体に参加しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ボランティアだんたいにさんかしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tham gia một tổ chức tình nguyện.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">学園祭</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">がくえんさい</span><span style=""opacity:.68"">HỌC VIÊN TẾ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">学園祭</span></b><br>lễ hội trường</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 学園祭を開く：tổ chức lễ hội trường</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">来週、学園祭を開きます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">らいしゅう、がくえんさいをひらきます。</div></details><div style=""font-size:17px;margin-top:4px"">Tuần sau chúng tôi tổ chức lễ hội trường.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">全て</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">すべて</span><span style=""opacity:.68"">TOÀN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">全て</span></b><br>tất cả, toàn bộ</div><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">全て</span></b><br>tất cả, toàn bộ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 全ての＋N：tất cả N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">全ての学生が参加しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">すべてのがくせいがさんかしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tất cả sinh viên đã tham gia.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nを全て＋V：làm với toàn bộ N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">宿題を全て終えました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しゅくだいをすべておえました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi làm xong toàn bộ bài tập.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">苦しむ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">くるしむ</span><span style=""opacity:.68"">KHỔ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">苦しむ</span></b><br>đau khổ, chịu khổ, chật vật</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nに／で苦しむ：khổ vì N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">多くの人が病気で苦しんでいます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おおくのひとがびょうきでくるしんでいます。</div></details><div style=""font-size:17px;margin-top:4px"">Nhiều người đang chịu khổ vì bệnh tật.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">世代</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">せだい</span><span style=""opacity:.68"">THẾ ĐẠI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">世代</span></b><br>thế hệ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 世代を超える：vượt khoảng cách thế hệ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">世代を超えて交流します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">せだいをこえてこうりゅうします。</div></details><div style=""font-size:17px;margin-top:4px"">Mọi người giao lưu vượt khoảng cách thế hệ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">ミーティング</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ミーティング</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">ミーティング</span></b><br>cuộc họp</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">ミーティングする</span></b><br>họp</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人とミーティングをする：họp với ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">午後、メンバーとミーティングをします。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ごご、メンバーとミーティングをします。</div></details><div style=""font-size:17px;margin-top:4px"">Chiều nay tôi họp với các thành viên.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">定年</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ていねん</span><span style=""opacity:.68"">ĐỊNH NIÊN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">定年</span></b><br>tuổi nghỉ hưu theo quy định</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 定年を迎える：đến tuổi nghỉ hưu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">父は来年定年を迎えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ちちはらいねんていねんをむかえます。</div></details><div style=""font-size:17px;margin-top:4px"">Năm sau bố tôi đến tuổi nghỉ hưu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
