#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">認める</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">みとめる</span><span style=""opacity:.68"">NHẬN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">認める</span></b><br>thừa nhận, công nhận; chấp nhận, cho phép</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを認める：thừa nhận/công nhận N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">自分の間違いを認めました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じぶんのまちがいをみとめました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi thừa nhận lỗi của mình.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Vことを認める：cho phép làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">先生は辞書を使うことを認めました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">せんせいはじしょをつかうことをみとめました。</div></details><div style=""font-size:17px;margin-top:4px"">Thầy cho phép dùng từ điển.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">込める</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">こめる</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">込める</span></b><br>đặt, gửi vào (tình cảm, tâm huyết)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nに気持ちを込める：gửi tình cảm vào N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">手紙に感謝の気持ちを込めました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">てがみにかんしゃのきもちをこめました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi gửi lòng biết ơn vào lá thư.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 心を込めて＋V：làm hết lòng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">心を込めて料理を作ります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こころをこめてりょうりをつくります。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi nấu ăn bằng cả tấm lòng.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> 込 là chữ Nhật, không có âm Hán–Việt thông dụng.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">許す</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ゆるす</span><span style=""opacity:.68"">HỨA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">許す</span></b><br>tha thứ; cho phép</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人／間違いを許す：tha thứ cho ai/lỗi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">友達の間違いを許しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ともだちのまちがいをゆるしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tha thứ cho lỗi của bạn.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Vことを許す：cho phép làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">両親は一人で旅行することを許してくれました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">りょうしんはひとりでりょこうすることをゆるしてくれました。</div></details><div style=""font-size:17px;margin-top:4px"">Bố mẹ cho phép tôi đi du lịch một mình.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">消費</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">しょうひ</span><span style=""opacity:.68"">TIÊU PHÍ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">消費</span></b><br>sự tiêu dùng, tiêu thụ</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">消費する</span></b><br>tiêu thụ, sử dụng hết</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを消費する：tiêu thụ N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この機械は電気を多く消費します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このきかいはでんきをおおくしょうひします。</div></details><div style=""font-size:17px;margin-top:4px"">Máy này tiêu thụ nhiều điện.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">～者</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">～しゃ</span><span style=""opacity:.68"">GIẢ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～者</span></b><br>người thực hiện/thuộc về…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. N＋者：người N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">消費者の意見を聞きます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しょうひしゃのいけんをききます。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi nghe ý kiến người tiêu dùng.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Một số từ đọc ～じゃ; học cách đọc của cả từ.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">開発</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かいはつ</span><span style=""opacity:.68"">KHAI PHÁT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">開発</span></b><br>sự phát triển, khai phát</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">開発する</span></b><br>phát triển, tạo sản phẩm/công nghệ mới</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを開発する：phát triển N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">新しい商品を開発しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あたらしいしょうひんをかいはつしています。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi đang phát triển sản phẩm mới.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">実話</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">じつわ</span><span style=""opacity:.68"">THỰC THOẠI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">実話</span></b><br>chuyện có thật</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 実話を映画にする：làm phim từ chuyện có thật</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この映画は実話を映画にしたものです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このえいがはじつわをえいがにしたものです。</div></details><div style=""font-size:17px;margin-top:4px"">Bộ phim này được làm từ một câu chuyện có thật.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">コマーシャル</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">コマーシャル</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">コマーシャル</span></b><br>quảng cáo, thường trên TV/radio</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. コマーシャルを見る：xem quảng cáo</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">テレビで新しいコマーシャルを見ました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">テレビであたらしいコマーシャルをみました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi xem một quảng cáo mới trên TV.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">フリーダイヤル</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">フリーダイヤル</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">フリーダイヤル</span></b><br>số điện thoại miễn cước cho người gọi</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. フリーダイヤルに電話する：gọi số miễn cước</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">問い合わせはフリーダイヤルに電話してください。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">といあわせはフリーダイヤルにでんわしてください。</div></details><div style=""font-size:17px;margin-top:4px"">Nếu cần hỏi thông tin, hãy gọi số miễn cước.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Cước do bên nhận chịu trong dịch vụ này.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">～製</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">～せい</span><span style=""opacity:.68"">CHẾ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～製</span></b><br>được làm bằng…; sản xuất tại…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. vật liệu＋製：làm bằng vật liệu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">革製のかばんを買いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かわせいのかばんをかいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi mua túi làm bằng da.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. quốc gia＋製：sản xuất tại nước đó</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">これは日本製の時計です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">これはにほんせいのとけいです。</div></details><div style=""font-size:17px;margin-top:4px"">Đây là đồng hồ sản xuất tại Nhật.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">かけ間違い</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かけまちがい</span><span style=""opacity:.68"">GIAN VI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">かけ間違い</span></b><br>việc gọi nhầm số điện thoại</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 電話のかけ間違い：gọi nhầm số</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">すみません、電話のかけ間違いです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">すみません、でんわのかけまちがいです。</div></details><div style=""font-size:17px;margin-top:4px"">Xin lỗi, tôi gọi nhầm số.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">いったい</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">いったい</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">いったい</span></b><br>rốt cuộc, không biết là… (nhấn câu hỏi)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. いったい＋từ để hỏi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">いったい何があったんですか。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いったいなにがあったんですか。</div></details><div style=""font-size:17px;margin-top:4px"">Rốt cuộc đã xảy ra chuyện gì vậy?</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">文字</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">もじ</span><span style=""opacity:.68"">VĂN TỰ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">文字</span></b><br>chữ, ký tự</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 文字を書く／読む：viết/đọc chữ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この文字は小さくて読めません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このもじはちいさくてよめません。</div></details><div style=""font-size:17px;margin-top:4px"">Chữ này nhỏ quá nên tôi không đọc được.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">イメージ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">イメージ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">イメージ</span></b><br>hình ảnh, ấn tượng trong đầu</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">イメージする</span></b><br>hình dung, tưởng tượng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nをイメージする：hình dung N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">将来の生活をイメージします。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しょうらいのせいかつをイメージします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi hình dung cuộc sống tương lai.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nのイメージ：ấn tượng về N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">日本にどんなイメージがありますか。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">にほんにどんなイメージがありますか。</div></details><div style=""font-size:17px;margin-top:4px"">Bạn có ấn tượng như thế nào về Nhật Bản?</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">数える</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かぞえる</span><span style=""opacity:.68"">SỐ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">数える</span></b><br>đếm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを数える：đếm N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">学生の数を数えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">がくせいのかずをかぞえます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đếm số sinh viên.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. AからBまで数える：đếm từ A đến B</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">一から十まで数えてください。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いちからじゅうまでかぞえてください。</div></details><div style=""font-size:17px;margin-top:4px"">Hãy đếm từ một đến mười.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> 数える đọc かぞえる; danh từ 数 đọc かず.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">遠足</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">えんそく</span><span style=""opacity:.68"">VIỄN TÚC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">遠足</span></b><br>chuyến dã ngoại, thường do trường tổ chức</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 遠足に行く：đi dã ngoại</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">明日は学校の遠足に行きます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あしたはがっこうのえんそくにいきます。</div></details><div style=""font-size:17px;margin-top:4px"">Ngày mai tôi đi dã ngoại cùng trường.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">作家</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">さっか</span><span style=""opacity:.68"">TÁC GIA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">作家</span></b><br>nhà văn; người sáng tác</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 作家になる：trở thành nhà văn</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">将来は作家になりたいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しょうらいはさっかになりたいです。</div></details><div style=""font-size:17px;margin-top:4px"">Tương lai tôi muốn trở thành nhà văn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
