#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">機械</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きかい</span><span style=""opacity:.68"">CƠ GIỚI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">機械</span></b><br>máy móc</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 機械を使う：sử dụng máy</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この機械を使って印刷します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このきかいをつかっていんさつします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi dùng máy này để in.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">印刷</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">いんさつ</span><span style=""opacity:.68"">ẤN LOÁT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">印刷</span></b><br>việc in ấn</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">印刷する</span></b><br>in</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを印刷する：in N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">資料を十枚印刷してください。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しりょうをじゅうまいいんさつしてください。</div></details><div style=""font-size:17px;margin-top:4px"">Hãy in mười tờ tài liệu.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 紙に印刷する：in lên giấy</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">写真を紙に印刷します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しゃしんをかみにいんさつします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi in ảnh lên giấy.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">済ませる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">すませる</span><span style=""opacity:.68"">TẾ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">済ませる</span></b><br>làm xong, giải quyết xong; làm cho qua bằng…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを済ませる：làm xong N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">出かける前に宿題を済ませます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">でかけるまえにしゅくだいをすませます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi làm xong bài tập trước khi ra ngoài.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nで済ませる：giải quyết bằng N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">昼ご飯はパンで済ませました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ひるごはんはパンですませました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi ăn bánh mì cho xong bữa trưa.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">思い</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">おもい</span><span style=""opacity:.68"">TƯ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">思い</span></b><br>tâm tư, suy nghĩ, tình cảm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 思いを伝える：truyền đạt tâm tư</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">手紙で自分の思いを伝えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">てがみでじぶんのおもいをつたえます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi truyền đạt tâm tư qua thư.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">先日</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">せんじつ</span><span style=""opacity:.68"">TIÊN NHẬT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">先日</span></b><br>hôm trước, ít ngày trước</div><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">先日</span></b><br>hôm trước, ít ngày trước</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 先日は：hôm trước thì…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">先日はありがとうございました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">せんじつはありがとうございました。</div></details><div style=""font-size:17px;margin-top:4px"">Cảm ơn anh/chị về hôm trước.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">近況</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きんきょう</span><span style=""opacity:.68"">CẬN HUỐNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">近況</span></b><br>tình hình gần đây của một người</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 近況を知らせる：cho biết tình hình gần đây</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">友人に近況を知らせます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ゆうじんにきんきょうをしらせます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi báo cho bạn biết tình hình gần đây của mình.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">お久しぶりです</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">おひさしぶりです</span><span style=""opacity:.68"">CỬU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Cụm] <span lang=""ja"">お久しぶりです</span></b><br>lâu rồi không gặp</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. お久しぶりです＋lời hỏi thăm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">お久しぶりです。お元気ですか。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おひさしぶりです。おげんきですか。</div></details><div style=""font-size:17px;margin-top:4px"">Lâu rồi không gặp. Bạn có khỏe không?</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">相変わらず</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">あいかわらず</span><span style=""opacity:.68"">TƯƠNG BIẾN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">相変わらず</span></b><br>vẫn như trước, không thay đổi</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 相変わらず＋trạng thái</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">父は相変わらず元気です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ちちはあいかわらずげんきです。</div></details><div style=""font-size:17px;margin-top:4px"">Bố tôi vẫn khỏe như trước.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">出産</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">しゅっさん</span><span style=""opacity:.68"">XUẤT SẢN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">出産</span></b><br>việc sinh con</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">出産する</span></b><br>sinh con</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 子どもを出産する：sinh con</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">姉は先月、女の子を出産しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あねはせんげつ、おんなのこをしゅっさんしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tháng trước chị tôi sinh một bé gái.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">ちょっとした</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ちょっとした</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Bổ nghĩa N] <span lang=""ja"">ちょっとした</span></b><br>nhỏ, nho nhỏ, không lớn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ちょっとした＋N：một N nho nhỏ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ちょっとした贈り物を用意しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ちょっとしたおくりものをよういしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi chuẩn bị một món quà nho nhỏ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">一言</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ひとこと</span><span style=""opacity:.68"">NHẤT NGÔN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">一言</span></b><br>một lời, vài lời ngắn gọn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 一言添える：thêm vài lời</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">贈り物に一言添えました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おくりものにひとことそえました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi gửi thêm vài lời kèm món quà.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">添える</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">そえる</span><span style=""opacity:.68"">THIÊM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">添える</span></b><br>thêm vào, đính kèm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. AにBを添える：kèm B vào A</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">花にカードを添えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">はなにカードをそえます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đính kèm thiệp vào bó hoa.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">気に入る</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きにいる</span><span style=""opacity:.68"">KHÍ NHẬP</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Cụm] <span lang=""ja"">気に入る</span></b><br>thấy ưng ý, thích sau khi tiếp xúc</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nが気に入る：thích N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">このかばんが気に入りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このかばんがきにいりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi thấy thích chiếc túi này.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nを気に入っている：đang rất ưng N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">妹はこの靴を気に入っています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いもうとはこのくつをきにいっています。</div></details><div style=""font-size:17px;margin-top:4px"">Em gái tôi rất ưng đôi giày này.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">愚痴</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ぐち</span><span style=""opacity:.68"">NGU SI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">愚痴</span></b><br>lời than vãn, càm ràm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 愚痴を言う／こぼす：than vãn</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">友達に仕事の愚痴をこぼしました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ともだちにしごとのぐちをこぼしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi than thở với bạn về công việc.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">ラストオーダー</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ラストオーダー</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">ラストオーダー</span></b><br>lượt/giờ nhận gọi món cuối cùng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ラストオーダーは＋giờ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ラストオーダーは九時です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ラストオーダーはくじです。</div></details><div style=""font-size:17px;margin-top:4px"">Giờ nhận gọi món cuối cùng là chín giờ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">追加</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ついか</span><span style=""opacity:.68"">TRUY GIA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">追加</span></b><br>việc thêm vào</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">追加する</span></b><br>thêm vào, gọi thêm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを追加する：thêm N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">飲み物を追加しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">のみものをついかしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi gọi thêm đồ uống.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. AにBを追加する：thêm B vào A</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">名簿に新しい名前を追加します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">めいぼにあたらしいなまえをついかします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi thêm tên mới vào danh sách.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">生ビール</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">なまビール</span><span style=""opacity:.68"">SINH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">生ビール</span></b><br>bia tươi</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 生ビールを注文する：gọi bia tươi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">生ビールを一杯注文しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">なまビールをいっぱいちゅうもんしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi gọi một cốc bia tươi.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
